chai1_import_ok,chai_lab_import_ok,chai_lab_source_tree,chai_lab_version,chain_ligand_cutoff,crop_candidate_chains,dataset,device,gpu,gpu_blocker_d_state_boltz_predict_count,gpu_blocker_preview,input_fasta,ligand_file,ligand_heavy_atoms,ligand_sanitize_mode,ligand_smiles,max_total_aa,method,mol_id,n_prediction_cif,n_protein_chains,n_score_npz,output_dir,pocket_chain_crop,prediction_cifs,protein_lengths,protein_pdb,runtime_sec,score_npz,selected_chain_ids,selected_total_aa,status,tag,use_esm_embeddings,status_json,exception,exception_type,failure_class,rescue_recommendation
True,True,True,0.6.1,12.0,A:574:2.679;B:572:2.935,posebusters_benchmark,,5,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PT3_3KK/oracle_pocket_crop_s5_t200/inputs/7PT3_3KK_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7PT3_3KK/7PT3_3KK_ligand.sdf,54,sanitized,CC(C)(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1280,chai1_gpu,7PT3_3KK,,2,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PT3_3KK/oracle_pocket_crop_s5_t200,True,,A:574;B:572,external/PoseBench/data/posebusters_benchmark_set/7PT3_3KK/7PT3_3KK_protein.pdb,57.685,,A;B,1146,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PT3_3KK/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.20 GiB is free. Including non-PyTorch memory, this process has 22.30 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 131.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,A:260:2.779;B:261:12.157;C:260:17.206;D:261:25.047,posebusters_benchmark,cuda:0,3,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/inputs/7PUV_84Z_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7PUV_84Z/7PUV_84Z_ligand.sdf,24,sanitized,COC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1S(=O)(=O)c1ccccc1,1280,chai1_gpu,7PUV_84Z,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:260,external/PoseBench/data/posebusters_benchmark_set/7PUV_84Z/7PUV_84Z_protein.pdb,82.501,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A,260,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7PUV_84Z/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:606:2.625;A:611:20.875,posebusters_benchmark,cuda:0,4,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/inputs/7Q25_8J9_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7Q25_8J9/7Q25_8J9_ligand.sdf,33,sanitized,CCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,1280,chai1_gpu,7Q25_8J9,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,B:606,external/PoseBench/data/posebusters_benchmark_set/7Q25_8J9/7Q25_8J9_protein.pdb,174.532,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,B,606,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7Q25_8J9/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:284:2.670;D:256:13.503;B:258:14.817;C:286:23.978,posebusters_benchmark,cuda:0,6,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/inputs/7QHL_D5P_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_ligand.sdf,30,sanitized,NCCSc1nc(NCc2ccc(-n3cccn3)cc2)c2[nH]nc(C3CCC3)c2n1,1280,chai1_gpu,7QHL_D5P,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:284,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_protein.pdb,83.563,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A,284,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:465:2.735;F:102:16.573;B:102:19.001;E:465:22.287;C:466:25.660;G:465:43.626;D:102:47.412;H:102:47.715,posebusters_benchmark,cuda:0,2,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/inputs/7QSW_CAP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_ligand.sdf,21,sanitized,O=C(O)[C@@](O)(COP(=O)(O)O)[C@H](O)[C@H](O)COP(=O)(O)O,1280,chai1_gpu,7QSW_CAP,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:465,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_protein.pdb,111.826,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A,465,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:764:2.568;A:765:13.792,posebusters_benchmark,cuda:0,1,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/inputs/7R6J_2I7_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_ligand.sdf,33,sanitized,Cc1cc(NCc2cccc(CN3C[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO)c2)cc(-c2ncccn2)c1,1280,chai1_gpu,7R6J_2I7,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,B:764,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_protein.pdb,273.14,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,B,764,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:534:2.776;A:529:12.613,posebusters_benchmark,cuda:0,2,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/inputs/7RSV_7IQ_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7RSV_7IQ/7RSV_7IQ_ligand.sdf,20,sanitized,C[C@@H]1COCCN1c1cc2n(n1)[C@@H]1CCC[C@@H]1NC2=O,1280,chai1_gpu,7RSV_7IQ,5.0,1,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,B:534,external/PoseBench/data/posebusters_benchmark_set/7RSV_7IQ/7RSV_7IQ_protein.pdb,176.416,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,B,534,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7RSV_7IQ/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,A:542:2.683;C:246:2.888;B:442:3.025;a:542:4.732;b:442:22.457;c:246:52.750,posebusters_benchmark,,7,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SUC_COM/oracle_pocket_crop_s5_t200/inputs/7SUC_COM_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SUC_COM/7SUC_COM_ligand.sdf,7,sanitized,O=S(=O)(O)CCS,1280,chai1_gpu,7SUC_COM,,3,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SUC_COM/oracle_pocket_crop_s5_t200,True,,A:542;B:442;C:246,external/PoseBench/data/posebusters_benchmark_set/7SUC_COM/7SUC_COM_protein.pdb,56.087,,A;B;C,1230,exception,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SUC_COM/oracle_pocket_crop_s5_t200/run_status.json,"The following operation failed in the TorchScript interpreter.
Traceback of TorchScript (most recent call last):
  File ""code/__torch__/chai/model/af3/trunk.py"", line 136641, in forward_1536
    _54560 = torch.mul(element11600, CONSTANTS.c0)
    _54561 = torch.reshape(x6973, [_54557, _54559, int(_54560), 1, 1])
    _54562 = torch.masked_fill(v915, _54561, 0)
             ~~~~~~~~~~~~~~~~~ <--- HERE
    o364 = torch.einsum(""abcd,aedbf->aecbf"", [torch.to(_54546, 15), _54562])
    x6974 = torch.mul(g_sigm59, o364)
RuntimeError: CUDA out of memory. Tried to allocate 1.50 GiB. GPU 0 has a total capacity of 23.52 GiB of which 1.21 GiB is free. Including non-PyTorch memory, this process has 22.28 GiB memory in use. Of the allocated memory 21.75 GiB is allocated by PyTorch, and 111.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
",RuntimeError,cuda_oom,retry_default_with_allocator_then_low_sample_rescue
True,True,True,0.6.1,12.0,A:420:2.619;B:420:3.943;C:420:25.513;D:420:48.378,posebusters_benchmark,cuda:0,5,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/inputs/7TB0_UD1_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7TB0_UD1/7TB0_UD1_ligand.sdf,39,sanitized,CC(=O)N[C@H]1[C@@H](O[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,1280,chai1_gpu,7TB0_UD1,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:420;B:420,external/PoseBench/data/posebusters_benchmark_set/7TB0_UD1/7TB0_UD1_protein.pdb,280.761,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A;B,840,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TB0_UD1/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,12.0,B:414:2.660;A:418:9.598;D:418:28.760;C:414:64.458,posebusters_benchmark,cuda:0,3,0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/inputs/7TS6_KMI_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7TS6_KMI/7TS6_KMI_ligand.sdf,17,sanitized,CNCc1cccc(-c2cc(C)cc(N)n2)c1,1280,chai1_gpu,7TS6_KMI,5.0,2,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200,True,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/pred.model_idx_4.cif,A:418;B:414,external/PoseBench/data/posebusters_benchmark_set/7TS6_KMI/7TS6_KMI_protein.pdb,279.354,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/predictions/scores.model_idx_4.npz,A;B,832,ok,oracle_pocket_crop_s5_t200,True,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7TS6_KMI/oracle_pocket_crop_s5_t200/run_status.json,,,ok,manual_inspection
